ham	CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
ham	"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8"
ham	As in i want custom officer discount oh.
ham	Got it! It looks scrumptious... daddy wants to eat you all night long!
ham	You tell what happen dont behave like this to me. Ok no need to say
ham	Sir, I need AXIS BANK account no and bank address.
spam	Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
ham	What's up. Do you want me to come online?
ham	Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
spam	Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic 
ham	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
ham	Hey what happen de. Are you alright.
ham	Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
ham	Give me a sec to think think about it
ham	After completed degree. There is no use in joining finance.
ham	Hmmm.but you should give it on one day..
ham	It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day
ham	Well, i'm gonna finish my bath now. Have a good...fine night.
ham	Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
ham	You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
ham	We can make a baby in yo tho
ham	Do u noe wat time e place dat sells 4d closes?
ham	Thanks honey. Have a great day.
ham	, ow u dey.i paid 60,400thousad.i told  u would call . 
ham	Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite
ham	Nationwide auto centre (or something like that) on Newport road. I liked them there
ham	Princess, is your kitty shaved or natural?
ham	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
ham	By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies
ham	Aight, I'll ask a few of my roommates
ham	If you r @ home then come down within 5 min
ham	My birthday is on feb  &lt;#&gt;  da. .
ham	Aight, call me once you're close
spam	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
ham	Sac will score big hundred.he is set batsman:-)
ham	"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
ham	Sorry pa, i dont knw who ru pa?
ham	Ok pa. Nothing problem:-)
spam	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com
ham	The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham	R we going with the  &lt;#&gt;  bus?
ham	Ok, be careful ! Don't text and drive !
spam	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm
ham	I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.
ham	Good evening! How are you?
ham	Jus came back fr lunch wif my sis only. U leh?
ham	Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
spam	Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
spam	FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
ham	Yesterday its with me only . Now am going home.
ham	Oh k.k..where did you take test?
ham	Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?
ham	K give me a sec, breaking a  &lt;#&gt;  at cstore
ham	I dont know what to do to come out of this so only am ask questions like this dont mistake me.
spam	Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham	U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
ham	That's good, because I need drugs
ham	I love to cuddle! I want to hold you in my strong arms right now...
ham	Do we have any spare power supplies
ham	get ready to moan and scream :)
ham	Tell me pa. How is pain de.
ham	I love working from home :)
ham	Received, understood n acted upon!
ham	Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
spam	FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham	Yup song bro. No creative. Neva test quality. He said check review online.
ham	Yo you around? A friend of mine's lookin to pick up later tonight
spam	WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
spam	SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE
ham	HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.
ham	The evo. I just had to download flash. Jealous?
ham	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham	So why didnt you holla?
ham	Mah b, I'll pick it up tomorrow
spam	"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP"""
ham	Moji just informed me that you saved our lives. Thanks.
ham	Gimme a few was  &lt;#&gt;  minutes ago
spam	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
ham	So ü pay first lar... Then when is da stock comin...
ham	Yeah I am, so I'll leave maybe 7ish?
ham	"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
ham	Is avatar supposed to have subtoitles
ham	Dunno he jus say go lido. Same time 930.
spam	You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
ham	YO YO YO BYATCH WHASSUP?
ham	Well then you have a great weekend!
spam	Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
ham	What time you thinkin of goin?
ham	Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. 
ham	I.ll get there tomorrow and send it to you
ham	Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '
ham	What i mean was i left too early to check, cos i'm working a 9-6.
ham	Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
ham	NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
ham	Kothi print out marandratha.
ham	am up to my eyes in philosophy
ham	Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
ham	Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs
ham	&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
ham	I did. One slice and one breadstick. Lol
spam	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham	Im on gloucesterroad what are uup to later?
ham	Is ur paper today in e morn or aft?
ham	I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
ham	K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)
ham	I'm in solihull, | do you want anything?
ham	Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
spam	1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!
ham	Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
ham	Theoretically yeah, he could be able to come
ham	Guess who spent all last night phasing in and out of the fourth dimension
ham	Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... 
ham	Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
ham	I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.
ham	Shall i ask one thing if you dont mistake me.
ham	Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
ham	You are right. Meanwhile how's project twins comin up
ham	Can... I'm free...
ham	Mum ask ü to buy food home...
ham	How much are we getting?
spam	Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
ham	Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!
ham	Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
ham	Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
ham	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
ham	At WHAT TIME should i come tomorrow
ham	Wherre's my boytoy ? :-(
ham	Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
ham	After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
ham	I am taking half day leave bec i am not well
ham	No..few hours before.went to hair cut .
ham	Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
spam	URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm
spam	83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
ham	Ok.. Ü finishing soon?
ham	Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.
ham	Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
ham	Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)
